Año;Mes;Precipitaciones;ISSP
2011;7;0.37655;0.541906919
2011;8;0.892392;0.534190329
2011;9;12.1432;0.524356289
2011;10;50.2165;0.437744898
2011;11;119.173;1.069468569
2011;12;7.36266;0.052148175
2012;1;28.254;-0.145526497
2012;2;6.4198;-0.592862135
2012;3;21.2923;-0.789558858
2012;4;39.8282;-0.73034093
2012;5;14.3561;-0.867544664
2012;6;1.54488;-0.950164335
2012;7;0.979451;-0.950365308
2012;8;2.63391;-0.942246337
2012;9;86.775;-0.273456107
2012;10;95.0787;0.047862871
2012;11;167.198;1.116276137
2012;12;16.5008;0.135240953
2013;1;48.9711;0.125946126
2013;2;60.8681;0.173706919
2013;3;144.63;1.09851546
2013;4;35.4275;1.117717981
2013;5;19.1538;0.454011628
2013;6;0.435025;0.361300086
2013;7;1.18015;0.362924062
2013;8;13.4372;0.46927696
2013;9;24.6486;0.573154071
2013;10;12.3561;0.116715403
2013;11;15.2219;-0.196784535
2013;12;54.562;-0.263044509
2014;1;54.2604;-0.224243922
2014;2;52.6404;-0.251297309
2014;3;22.5062;-0.436956084
2014;4;32.2009;-0.44709292
2014;5;11.3528;-0.611605552
2014;6;16.7696;-0.555787393
2014;7;0.130947;-0.563703782
2014;8;0.166111;-0.578024418
2014;9;48.1921;-0.260067109
2014;10;30.9254;-0.522091778
2014;11;120.251;0.119434109
2014;12;19.7632;-0.263250101
2015;1;39.15789027;-0.361776091
2015;2;35.51928373;-0.544511172
2015;3;70.82465244;-0.290811998
2015;4;31.46657359;-0.307626038
2015;5;6.585227885;-0.515490032
2015;6;5.582273925;-0.561397826
2015;7;1.030543204;-0.561134219
2015;8;2.241239743;-0.556585784
2015;9;46.80954054;-0.251200038
2015;10;82.77436549;-0.041763931
2015;11;41.57920358;-0.115597857
2015;12;1.94405802;-0.660310883
2016;1;33.43652951;-0.810861
2016;2;34.77659231;-1.000349347
2016;3;18.35648591;-1.223741323
2016;4;41.22172881;-1.151852087
2016;5;56.11169817;-0.90937367
2016;6;0.298341094;-1.003328075
2016;7;1.224401746;-1.001301719
2016;8;1.7568663;-1.001157675
2016;9;4.11070306;-1.084030921
2016;10;36.96782309;-1.291112054
2016;11;129.3167656;-0.567151488
2016;12;141.2284005;0.154642997
2017;1;24.23792329;-0.079549716
2017;2;53.06393105;-0.10275195
2017;3;58.38707559;0.037852785
2017;4;40.23610413;0.100779771
2017;5;9.503417602;-0.080549229
2017;6;0.835626213;-0.16961812
2017;7;0.338148137;-0.175650436
2017;8;24.94147287;0.035310401
2017;9;2.88045029;-0.058749489
2017;10;35.70463964;-0.277316704
2017;11;48.0286942;-0.292505644
2017;12;24.90597004;-0.628426831
2018;1;32.12251519;-0.790925233
2018;2;34.66785828;-0.981402295
2018;3;192.8532182;0.381898233
2018;4;53.85448968;0.568656708
2018;5;23.48089302;0.493357729
2018;6;2.999582877;0.423965619
2018;7;0.02505692;0.415086375
2018;8;5.724477378;0.451307764
2018;9;31.83896217;0.62056658
2018;10;145.3717274;1.399198245
2018;11;80.24319788;1.676934627
2018;12;6.34634988;0.042906904
2019;1;22.99078359;-0.202626005
2019;2;8.830024471;-0.628045559
2019;3;19.4531557;-0.841465556
2019;4;64.45143794;-0.558349412
2019;5;1.089041212;-0.816190033
2019;6;0.838160497;-0.905235879
2019;7;0.154768293;-0.912935662
2019;8;1.2868909;-0.917065087
2019;9;73.90686995;-0.365284301
2019;10;19.31097767;-0.732918494
2019;11;59.98114879;-0.639424194
2019;12;62.18569391;-0.636362194
2020;1;73.8005157;-0.419884039
2020;2;1.233729532;-0.914376429
2020;3;86.59615959;-0.517267509
2020;4;51.18403062;-0.354791422
2020;5;33.09093802;-0.321639948
2020;6;3.099018734;-0.390127892
2020;7;1.155865899;-0.38872473
2020;8;0.484187924;-0.400153104
2020;9;13.30129715;-0.399456609
2020;10;25.79462029;-0.708135273
2020;11;72.71416053;-0.498860157
2020;12;21.3801449;-0.866841544
2021;1;93.68222532;-0.469579719
2021;2;24.37494871;-0.753649837
2021;3;39.60400106;-0.783838922
2021;4;49.53027779;-0.63640035
2021;5;27.23169553;-0.656526757
2021;6;12.38657599;-0.640563277
2021;7;2.102986468;-0.630547982
2021;8;1.045388545;-0.636873379
2021;9;18.11246741;-0.592429086
2021;10;15.59820757;-0.993823364
2021;11;26.70384013;-1.202918434
2021;12;35.51585189;-1.442364347
