Año;Mes;Precipitaciones;ISSP
1998;12;42.6624;-0.114781079
1999;1;24.7231;-0.310381914
1999;2;45.5575;-0.364904395
1999;3;70.6304;-0.071346087
1999;4;14.0925;-0.393439543
1999;5;20.8394;-0.785627107
1999;6;13.6245;-0.874139568
1999;7;0.672991;-0.902435934
1999;8;4.47682;-0.965323655
1999;9;56.8812;-0.616434801
1999;10;98.8369;-0.163744048
1999;11;39.021;-0.187527054
1999;12;66.8789;-0.010872982
2000;1;14.4103;-0.310968272
2000;2;0.0184697;-0.826915014
2000;3;11.1883;-1.135653834
2000;4;91.6922;-0.671468266
2000;5;85.6822;-0.406636105
2000;6;0.520909;-0.627920713
2000;7;1.46332;-0.64820907
2000;8;0.582594;-0.750555039
2000;9;21.2868;-0.762326472
2000;10;107.668;-0.220154591
2000;11;53.5171;-0.097055852
2000;12;95.7699;0.372336301
2001;1;96.1539;0.900508105
2001;2;57.2316;0.964273453
2001;3;62.1004;1.171401528
2001;4;14.6107;0.128988146
2001;5;72.5741;0.261002473
2001;6;3.50499;0.069954068
2001;7;0.206107;0.036927
2001;8;6.09279;-0.009586904
2001;9;45.0679;0.219603678
2001;10;68.9831;0.369800778
2001;11;50.0757;0.458029529
2001;12;76.8069;0.735279069
2002;1;27.7292;0.280689415
2002;2;2.42873;-0.210835363
2002;3;94.2115;0.32165846
2002;4;76.9371;0.636337965
2002;5;33.2783;0.179680541
2002;6;57.5645;0.536390166
2002;7;4.57558;0.547636786
2002;8;25.6459;0.699244786
2002;9;24.9527;0.724618088
2002;10;47.722;0.380599926
2002;11;81.8431;0.790711884
2002;12;52.7284;0.823986003
2003;1;87.6437;1.265928199
2003;2;77.0277;1.530277546
2003;3;34.2907;0.371177207
2003;4;41.0091;0.321816223
2003;5;48.3726;0.208608831
2003;6;14.2973;0.126913516
2003;7;0.688864;0.098777983
2003;8;11.437;0.106414292
2003;9;24.9737;0.132000376
2003;10;93.7437;0.533084276
2003;11;79.2337;0.916756485
2003;12;57.861;1.002036679
2004;1;38.7659;0.392518787
2004;2;46.9354;0.35195788
2004;3;106.967;1.013696816
2004;4;97.3013;1.534716594
2004;5;101.099;1.955759494
2004;6;22.0898;0.443093138
2004;7;12.7345;0.537010022
2004;8;12.6588;0.55702622
2004;9;21.0777;0.431940801
2004;10;25.6876;0.143446211
2004;11;16.9232;-0.104242771
2004;12;44.4018;-0.155337933
2005;1;4.85959;-0.5522058
2005;2;50.9672;-0.551914491
2005;3;48.6227;-0.481349222
2005;4;11.652;-0.828171046
2005;5;11.4376;-1.315622356
2005;6;5.40669;-1.487401783
2005;7;2.50822;-1.49710269
2005;8;5.28832;-1.551767887
2005;9;38.875;-1.385326869
2005;10;41.4569;-1.514039013
2005;11;33.4243;-1.594530587
2005;12;52.0833;-1.567792944
2006;1;65.191;-1.353352749
2006;2;68.228;-1.17816637
2006;3;35.31;-1.242492044
2006;4;67.164;-1.026838483
2006;5;75.2952;-0.867252608
2006;6;43.2912;-0.655167207
2006;7;8.46305;-0.604530794
2006;8;8.15579;-0.630141349
2006;9;43.5687;-0.416141411
2006;10;22.4501;-0.737439973
2006;11;99.7103;-0.146288597
2006;12;17.1424;-0.473589651
2007;1;69.9554;-0.21087417
2007;2;51.8205;-0.201936798
2007;3;51.2246;-0.105007775
2007;4;106.376;0.507961409
2007;5;84.2453;0.758234179
2007;6;4.02061;0.260007056
2007;7;0.00822142;0.224974911
2007;8;10.5241;0.22336126
2007;9;56.9762;0.573212702
2007;10;51.2119;0.415961341
2007;11;19.7946;0.197366821
2007;12;8.47368;-0.217770046
2008;1;45.868;-0.199120165
2008;2;25.2633;-0.459273644
2008;3;17.2439;-0.706654092
2008;4;79.4467;-0.366546062
2008;5;134.735;0.395313635
2008;6;30.9815;0.48267099
2008;7;4.74028;0.495586433
2008;8;0.393315;0.341567101
2008;9;59.6743;0.718757044
2008;10;149.723;1.687051246
2008;11;63.0113;1.906349975
2008;12;85.5735;2.272427097
2009;1;92.2513;2.761055803
2009;2;34.2864;0.27710403
2009;3;104.255;0.911363624
2009;4;41.3443;0.39986637
2009;5;18.2021;-0.019043638
2009;6;7.46316;-0.169985882
2009;7;0.841899;-0.196570787
2009;8;19.9428;-0.102749453
2009;9;74.6037;0.425712647
2009;10;24.2036;0.122181426
2009;11;40.1458;0.109795457
2009;12;235.616;1.996178333
2010;1;115.976;2.725197582
2010;2;154.327;3.77278215
2010;3;104.204;4.406524987
2010;4;39.8653;0.384880401
2010;5;41.1797;0.198790944
